,id,prolific_id,task_number,condition,initial_guess,final_guess,predicted_charge,uncertainty_level,true_charge,age,sex,bmi,children,smoker,prediction_error,total_uncertainty_std,epistemic_uncertainty_std,aleatoric_uncertainty_std,task_duration_ms,created_at,Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Insurance types,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
144,844,60778db7ed3bae21972be1b4,1,1,25000,35471,42710,1,58571,31,female,38.095,1,yes,15862,3830,1211,3634,13238.363027572632,2025-07-24 21:28:41+00,6882a4a85ff5c05ba3f73a3e,60778db7ed3bae21972be1b4,APPROVED,Not Applicable,2025-07-24T21:25:03.670000Z,2025-07-24T21:32:54.089000Z,2025-07-25T00:40:31.884000Z,2025-07-24T21:32:54.520394Z,471.0,C1FHYQ9H,1727,"Health Insurance, Home Insurance, Life Insurance, Purchase Insurance (e.g. Mobile Phone)",56,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
145,845,60778db7ed3bae21972be1b4,2,1,52000,52000,40164,1,52591,60,male,32.8,0,yes,12427,5892,1065,5795,8865.514993667603,2025-07-24 21:29:08+00,6882a4a85ff5c05ba3f73a3e,60778db7ed3bae21972be1b4,APPROVED,Not Applicable,2025-07-24T21:25:03.670000Z,2025-07-24T21:32:54.089000Z,2025-07-25T00:40:31.884000Z,2025-07-24T21:32:54.520394Z,471.0,C1FHYQ9H,1727,"Health Insurance, Home Insurance, Life Insurance, Purchase Insurance (e.g. Mobile Phone)",56,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
146,846,60778db7ed3bae21972be1b4,3,1,18000,18000,9651,1,6113,31,female,30.495,3,no,3538,10518,523,10505,6675.1549243927,2025-07-24 21:29:53+00,6882a4a85ff5c05ba3f73a3e,60778db7ed3bae21972be1b4,APPROVED,Not Applicable,2025-07-24T21:25:03.670000Z,2025-07-24T21:32:54.089000Z,2025-07-25T00:40:31.884000Z,2025-07-24T21:32:54.520394Z,471.0,C1FHYQ9H,1727,"Health Insurance, Home Insurance, Life Insurance, Purchase Insurance (e.g. Mobile Phone)",56,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
147,847,60778db7ed3bae21972be1b4,4,1,21000,21000,10037,1,6552,33,female,36.29,3,no,3485,9693,919,9649,4454.129695892334,2025-07-24 21:30:10+00,6882a4a85ff5c05ba3f73a3e,60778db7ed3bae21972be1b4,APPROVED,Not Applicable,2025-07-24T21:25:03.670000Z,2025-07-24T21:32:54.089000Z,2025-07-25T00:40:31.884000Z,2025-07-24T21:32:54.520394Z,471.0,C1FHYQ9H,1727,"Health Insurance, Home Insurance, Life Insurance, Purchase Insurance (e.g. Mobile Phone)",56,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
148,848,60778db7ed3bae21972be1b4,5,1,17000,25898,38827,1,55135,33,female,35.53,0,yes,16309,4454,798,4382,10682.395696640015,2025-07-24 21:30:43+00,6882a4a85ff5c05ba3f73a3e,60778db7ed3bae21972be1b4,APPROVED,Not Applicable,2025-07-24T21:25:03.670000Z,2025-07-24T21:32:54.089000Z,2025-07-25T00:40:31.884000Z,2025-07-24T21:32:54.520394Z,471.0,C1FHYQ9H,1727,"Health Insurance, Home Insurance, Life Insurance, Purchase Insurance (e.g. Mobile Phone)",56,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
149,849,60778db7ed3bae21972be1b4,6,1,24000,26411,30586,1,38999,44,male,30.2,2,yes,8413,6620,804,6571,7714.211225509644,2025-07-24 21:31:03+00,6882a4a85ff5c05ba3f73a3e,60778db7ed3bae21972be1b4,APPROVED,Not Applicable,2025-07-24T21:25:03.670000Z,2025-07-24T21:32:54.089000Z,2025-07-25T00:40:31.884000Z,2025-07-24T21:32:54.520394Z,471.0,C1FHYQ9H,1727,"Health Insurance, Home Insurance, Life Insurance, Purchase Insurance (e.g. Mobile Phone)",56,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
150,850,60778db7ed3bae21972be1b4,7,1,8000,3933,4206,1,13127,23,female,28.0,0,no,8921,8287,227,8284,15893.289804458618,2025-07-24 21:31:59+00,6882a4a85ff5c05ba3f73a3e,60778db7ed3bae21972be1b4,APPROVED,Not Applicable,2025-07-24T21:25:03.670000Z,2025-07-24T21:32:54.089000Z,2025-07-25T00:40:31.884000Z,2025-07-24T21:32:54.520394Z,471.0,C1FHYQ9H,1727,"Health Insurance, Home Insurance, Life Insurance, Purchase Insurance (e.g. Mobile Phone)",56,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
151,851,60778db7ed3bae21972be1b4,8,1,18000,27009,26858,1,19720,32,male,28.93,1,yes,7138,6991,1029,6915,13606.929779052734,2025-07-24 21:32:26+00,6882a4a85ff5c05ba3f73a3e,60778db7ed3bae21972be1b4,APPROVED,Not Applicable,2025-07-24T21:25:03.670000Z,2025-07-24T21:32:54.089000Z,2025-07-25T00:40:31.884000Z,2025-07-24T21:32:54.520394Z,471.0,C1FHYQ9H,1727,"Health Insurance, Home Insurance, Life Insurance, Purchase Insurance (e.g. Mobile Phone)",56,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
152,852,5f4ee7ff2c5da213f015a27e,1,1,31593,40599,42710,1,58571,31,female,38.095,1,yes,15862,3830,1211,3634,19201.155424118042,2025-07-24 21:30:18+00,6882a52865b53890ec7937f4,5f4ee7ff2c5da213f015a27e,APPROVED,Not Applicable,2025-07-24T21:27:11.285000Z,2025-07-24T21:32:59.750000Z,2025-07-25T00:40:33.576000Z,2025-07-24T21:33:00.181995Z,349.0,C1FHYQ9H,6851,Health Insurance,38,Female,White,United States,United States,United States,English,No,Full-Time
153,853,5f4ee7ff2c5da213f015a27e,2,1,43380,45983,40164,1,52591,60,male,32.8,0,yes,12427,5892,1065,5795,5904.047250747681,2025-07-24 21:30:54+00,6882a52865b53890ec7937f4,5f4ee7ff2c5da213f015a27e,APPROVED,Not Applicable,2025-07-24T21:27:11.285000Z,2025-07-24T21:32:59.750000Z,2025-07-25T00:40:33.576000Z,2025-07-24T21:33:00.181995Z,349.0,C1FHYQ9H,6851,Health Insurance,38,Female,White,United States,United States,United States,English,No,Full-Time
154,854,5f4ee7ff2c5da213f015a27e,3,1,14354,11967,9651,1,6113,31,female,30.495,3,no,3538,10518,523,10505,8254.258632659912,2025-07-24 21:31:18+00,6882a52865b53890ec7937f4,5f4ee7ff2c5da213f015a27e,APPROVED,Not Applicable,2025-07-24T21:27:11.285000Z,2025-07-24T21:32:59.750000Z,2025-07-25T00:40:33.576000Z,2025-07-24T21:33:00.181995Z,349.0,C1FHYQ9H,6851,Health Insurance,38,Female,White,United States,United States,United States,English,No,Full-Time
155,855,5f4ee7ff2c5da213f015a27e,4,1,10585,10585,10037,1,6552,33,female,36.29,3,no,3485,9693,919,9649,2758.613348007202,2025-07-24 21:31:31+00,6882a52865b53890ec7937f4,5f4ee7ff2c5da213f015a27e,APPROVED,Not Applicable,2025-07-24T21:27:11.285000Z,2025-07-24T21:32:59.750000Z,2025-07-25T00:40:33.576000Z,2025-07-24T21:33:00.181995Z,349.0,C1FHYQ9H,6851,Health Insurance,38,Female,White,United States,United States,United States,English,No,Full-Time
156,856,5f4ee7ff2c5da213f015a27e,5,1,28546,33590,38827,1,55135,33,female,35.53,0,yes,16309,4454,798,4382,5653.128385543823,2025-07-24 21:31:48+00,6882a52865b53890ec7937f4,5f4ee7ff2c5da213f015a27e,APPROVED,Not Applicable,2025-07-24T21:27:11.285000Z,2025-07-24T21:32:59.750000Z,2025-07-25T00:40:33.576000Z,2025-07-24T21:33:00.181995Z,349.0,C1FHYQ9H,6851,Health Insurance,38,Female,White,United States,United States,United States,English,No,Full-Time
157,857,5f4ee7ff2c5da213f015a27e,6,1,33597,31283,30586,1,38999,44,male,30.2,2,yes,8413,6620,804,6571,5815.410614013672,2025-07-24 21:32:06+00,6882a52865b53890ec7937f4,5f4ee7ff2c5da213f015a27e,APPROVED,Not Applicable,2025-07-24T21:27:11.285000Z,2025-07-24T21:32:59.750000Z,2025-07-25T00:40:33.576000Z,2025-07-24T21:33:00.181995Z,349.0,C1FHYQ9H,6851,Health Insurance,38,Female,White,United States,United States,United States,English,No,Full-Time
158,858,5f4ee7ff2c5da213f015a27e,7,1,8580,6155,4206,1,13127,23,female,28.0,0,no,8921,8287,227,8284,5400.300025939941,2025-07-24 21:32:20+00,6882a52865b53890ec7937f4,5f4ee7ff2c5da213f015a27e,APPROVED,Not Applicable,2025-07-24T21:27:11.285000Z,2025-07-24T21:32:59.750000Z,2025-07-25T00:40:33.576000Z,2025-07-24T21:33:00.181995Z,349.0,C1FHYQ9H,6851,Health Insurance,38,Female,White,United States,United States,United States,English,No,Full-Time
159,859,5f4ee7ff2c5da213f015a27e,8,1,31513,25385,26858,1,19720,32,male,28.93,1,yes,7138,6991,1029,6915,5222.912311553955,2025-07-24 21:32:35+00,6882a52865b53890ec7937f4,5f4ee7ff2c5da213f015a27e,APPROVED,Not Applicable,2025-07-24T21:27:11.285000Z,2025-07-24T21:32:59.750000Z,2025-07-25T00:40:33.576000Z,2025-07-24T21:33:00.181995Z,349.0,C1FHYQ9H,6851,Health Insurance,38,Female,White,United States,United States,United States,English,No,Full-Time
160,860,5fdb797c39b7316ce0c8f2cd,1,3,9127,9127,9651,1,6113,31,female,30.495,3,no,3538,10518,523,10505,27591.75205230713,2025-07-24 21:28:36+00,6882a447177dd603c6871b4b,5fdb797c39b7316ce0c8f2cd,APPROVED,Not Applicable,2025-07-24T21:23:59.860000Z,2025-07-24T21:33:00.899000Z,2025-07-25T00:40:28.699000Z,2025-07-24T21:33:01.363044Z,542.0,C1FHYQ9H,943,"Health Insurance, Home Insurance",62,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
161,861,5fdb797c39b7316ce0c8f2cd,2,3,12236,10330,10037,1,6552,33,female,36.29,3,no,3485,9693,919,9649,15144.694089889526,2025-07-24 21:29:22+00,6882a447177dd603c6871b4b,5fdb797c39b7316ce0c8f2cd,APPROVED,Not Applicable,2025-07-24T21:23:59.860000Z,2025-07-24T21:33:00.899000Z,2025-07-25T00:40:28.699000Z,2025-07-24T21:33:01.363044Z,542.0,C1FHYQ9H,943,"Health Insurance, Home Insurance",62,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
162,862,5fdb797c39b7316ce0c8f2cd,3,3,3310,3310,4206,2,13127,23,female,28.0,0,no,8921,8287,227,8284,7971.120119094849,2025-07-24 21:29:47+00,6882a447177dd603c6871b4b,5fdb797c39b7316ce0c8f2cd,APPROVED,Not Applicable,2025-07-24T21:23:59.860000Z,2025-07-24T21:33:00.899000Z,2025-07-25T00:40:28.699000Z,2025-07-24T21:33:01.363044Z,542.0,C1FHYQ9H,943,"Health Insurance, Home Insurance",62,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
163,863,5fdb797c39b7316ce0c8f2cd,4,3,18153,25207,26858,2,19720,32,male,28.93,1,yes,7138,6991,1029,6915,10835.16240119934,2025-07-24 21:30:23+00,6882a447177dd603c6871b4b,5fdb797c39b7316ce0c8f2cd,APPROVED,Not Applicable,2025-07-24T21:23:59.860000Z,2025-07-24T21:33:00.899000Z,2025-07-25T00:40:28.699000Z,2025-07-24T21:33:01.363044Z,542.0,C1FHYQ9H,943,"Health Insurance, Home Insurance",62,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
164,864,5fdb797c39b7316ce0c8f2cd,5,3,8826,14718,19177,3,17043,26,male,27.06,0,yes,2134,5982,898,5915,6055.883407592773,2025-07-24 21:30:48+00,6882a447177dd603c6871b4b,5fdb797c39b7316ce0c8f2cd,APPROVED,Not Applicable,2025-07-24T21:23:59.860000Z,2025-07-24T21:33:00.899000Z,2025-07-25T00:40:28.699000Z,2025-07-24T21:33:01.363044Z,542.0,C1FHYQ9H,943,"Health Insurance, Home Insurance",62,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
165,865,5fdb797c39b7316ce0c8f2cd,6,3,5116,4336,4404,3,2711,19,female,25.745,1,no,1693,5784,329,5775,9450.413703918457,2025-07-24 21:31:38+00,6882a447177dd603c6871b4b,5fdb797c39b7316ce0c8f2cd,APPROVED,Not Applicable,2025-07-24T21:23:59.860000Z,2025-07-24T21:33:00.899000Z,2025-07-25T00:40:28.699000Z,2025-07-24T21:33:01.363044Z,542.0,C1FHYQ9H,943,"Health Insurance, Home Insurance",62,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
166,866,5fdb797c39b7316ce0c8f2cd,7,3,7522,2516,2434,4,1770,20,male,29.735,0,no,664,618,312,534,12580.341577529907,2025-07-24 21:32:10+00,6882a447177dd603c6871b4b,5fdb797c39b7316ce0c8f2cd,APPROVED,Not Applicable,2025-07-24T21:23:59.860000Z,2025-07-24T21:33:00.899000Z,2025-07-25T00:40:28.699000Z,2025-07-24T21:33:01.363044Z,542.0,C1FHYQ9H,943,"Health Insurance, Home Insurance",62,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
167,867,5fdb797c39b7316ce0c8f2cd,8,3,28482,13326,13749,4,14394,57,female,28.785,4,no,646,608,425,435,9890.629053115845,2025-07-24 21:32:33+00,6882a447177dd603c6871b4b,5fdb797c39b7316ce0c8f2cd,APPROVED,Not Applicable,2025-07-24T21:23:59.860000Z,2025-07-24T21:33:00.899000Z,2025-07-25T00:40:28.699000Z,2025-07-24T21:33:01.363044Z,542.0,C1FHYQ9H,943,"Health Insurance, Home Insurance",62,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
168,868,6526c3297277ece1f3273549,1,1,22698,28571,42710,1,58571,31,female,38.095,1,yes,15862,3830,1211,3634,43386.53039932251,2025-07-24 21:28:20+00,6882a442ca72a2d26d0af032,6526c3297277ece1f3273549,APPROVED,Not Applicable,2025-07-24T21:23:21.489000Z,2025-07-24T21:33:02.078000Z,2025-07-25T00:40:28.447000Z,2025-07-24T21:33:02.523582Z,581.0,C1FHYQ9H,4307,"Health Insurance, Home Insurance, Life Insurance, Pet Insurance, Purchase Insurance (e.g. Mobile Phone)",75,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
169,869,6526c3297277ece1f3273549,2,1,42024,42024,40164,1,52591,60,male,32.8,0,yes,12427,5892,1065,5795,8917.435884475708,2025-07-24 21:29:12+00,6882a442ca72a2d26d0af032,6526c3297277ece1f3273549,APPROVED,Not Applicable,2025-07-24T21:23:21.489000Z,2025-07-24T21:33:02.078000Z,2025-07-25T00:40:28.447000Z,2025-07-24T21:33:02.523582Z,581.0,C1FHYQ9H,4307,"Health Insurance, Home Insurance, Life Insurance, Pet Insurance, Purchase Insurance (e.g. Mobile Phone)",75,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
170,870,6526c3297277ece1f3273549,3,1,11241,11241,9651,1,6113,31,female,30.495,3,no,3538,10518,523,10505,7365.593194961548,2025-07-24 21:29:51+00,6882a442ca72a2d26d0af032,6526c3297277ece1f3273549,APPROVED,Not Applicable,2025-07-24T21:23:21.489000Z,2025-07-24T21:33:02.078000Z,2025-07-25T00:40:28.447000Z,2025-07-24T21:33:02.523582Z,581.0,C1FHYQ9H,4307,"Health Insurance, Home Insurance, Life Insurance, Pet Insurance, Purchase Insurance (e.g. Mobile Phone)",75,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
171,871,6526c3297277ece1f3273549,4,1,13333,13333,10037,1,6552,33,female,36.29,3,no,3485,9693,919,9649,7825.570344924927,2025-07-24 21:30:25+00,6882a442ca72a2d26d0af032,6526c3297277ece1f3273549,APPROVED,Not Applicable,2025-07-24T21:23:21.489000Z,2025-07-24T21:33:02.078000Z,2025-07-25T00:40:28.447000Z,2025-07-24T21:33:02.523582Z,581.0,C1FHYQ9H,4307,"Health Insurance, Home Insurance, Life Insurance, Pet Insurance, Purchase Insurance (e.g. Mobile Phone)",75,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
172,872,6526c3297277ece1f3273549,5,1,27081,33460,38827,1,55135,33,female,35.53,0,yes,16309,4454,798,4382,15170.255422592163,2025-07-24 21:31:01+00,6882a442ca72a2d26d0af032,6526c3297277ece1f3273549,APPROVED,Not Applicable,2025-07-24T21:23:21.489000Z,2025-07-24T21:33:02.078000Z,2025-07-25T00:40:28.447000Z,2025-07-24T21:33:02.523582Z,581.0,C1FHYQ9H,4307,"Health Insurance, Home Insurance, Life Insurance, Pet Insurance, Purchase Insurance (e.g. Mobile Phone)",75,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
173,873,6526c3297277ece1f3273549,6,1,41227,34629,30586,1,38999,44,male,30.2,2,yes,8413,6620,804,6571,12066.322088241577,2025-07-24 21:31:33+00,6882a442ca72a2d26d0af032,6526c3297277ece1f3273549,APPROVED,Not Applicable,2025-07-24T21:23:21.489000Z,2025-07-24T21:33:02.078000Z,2025-07-25T00:40:28.447000Z,2025-07-24T21:33:02.523582Z,581.0,C1FHYQ9H,4307,"Health Insurance, Home Insurance, Life Insurance, Pet Insurance, Purchase Insurance (e.g. Mobile Phone)",75,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
174,874,6526c3297277ece1f3273549,7,1,6061,4341,4206,1,13127,23,female,28.0,0,no,8921,8287,227,8284,18425.50539970398,2025-07-24 21:32:10+00,6882a442ca72a2d26d0af032,6526c3297277ece1f3273549,APPROVED,Not Applicable,2025-07-24T21:23:21.489000Z,2025-07-24T21:33:02.078000Z,2025-07-25T00:40:28.447000Z,2025-07-24T21:33:02.523582Z,581.0,C1FHYQ9H,4307,"Health Insurance, Home Insurance, Life Insurance, Pet Insurance, Purchase Insurance (e.g. Mobile Phone)",75,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
175,875,6526c3297277ece1f3273549,8,1,17318,23364,26858,1,19720,32,male,28.93,1,yes,7138,6991,1029,6915,13567.869186401367,2025-07-24 21:32:38+00,6882a442ca72a2d26d0af032,6526c3297277ece1f3273549,APPROVED,Not Applicable,2025-07-24T21:23:21.489000Z,2025-07-24T21:33:02.078000Z,2025-07-25T00:40:28.447000Z,2025-07-24T21:33:02.523582Z,581.0,C1FHYQ9H,4307,"Health Insurance, Home Insurance, Life Insurance, Pet Insurance, Purchase Insurance (e.g. Mobile Phone)",75,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
176,876,6629515d8dd4df4d04ab8885,1,3,12038,9600,9651,1,6113,31,female,30.495,3,no,3538,10518,523,10505,34519.994258880615,2025-07-24 21:28:30+00,6882a43c2c44263688a12035,6629515d8dd4df4d04ab8885,APPROVED,Not Applicable,2025-07-24T21:23:16.038000Z,2025-07-24T21:34:22.106000Z,2025-07-25T00:40:28.206000Z,2025-07-24T21:34:22.502585Z,667.0,C1FHYQ9H,2079,"Health Insurance, Home Insurance, Life Insurance, Purchase Insurance (e.g. Mobile Phone), Travel Insurance, Vehicle Insurance",55,Female,White,United States,United States,United States,English,No,Full-Time
177,877,6629515d8dd4df4d04ab8885,2,3,8570,9500,10037,1,6552,33,female,36.29,3,no,3485,9693,919,9649,19774.96576309204,2025-07-24 21:29:21+00,6882a43c2c44263688a12035,6629515d8dd4df4d04ab8885,APPROVED,Not Applicable,2025-07-24T21:23:16.038000Z,2025-07-24T21:34:22.106000Z,2025-07-25T00:40:28.206000Z,2025-07-24T21:34:22.502585Z,667.0,C1FHYQ9H,2079,"Health Insurance, Home Insurance, Life Insurance, Purchase Insurance (e.g. Mobile Phone), Travel Insurance, Vehicle Insurance",55,Female,White,United States,United States,United States,English,No,Full-Time
178,878,6629515d8dd4df4d04ab8885,3,3,7656,4200,4206,2,13127,23,female,28.0,0,no,8921,8287,227,8284,14272.273778915405,2025-07-24 21:30:02+00,6882a43c2c44263688a12035,6629515d8dd4df4d04ab8885,APPROVED,Not Applicable,2025-07-24T21:23:16.038000Z,2025-07-24T21:34:22.106000Z,2025-07-25T00:40:28.206000Z,2025-07-24T21:34:22.502585Z,667.0,C1FHYQ9H,2079,"Health Insurance, Home Insurance, Life Insurance, Purchase Insurance (e.g. Mobile Phone), Travel Insurance, Vehicle Insurance",55,Female,White,United States,United States,United States,English,No,Full-Time
179,879,6629515d8dd4df4d04ab8885,4,3,7200,27000,26858,2,19720,32,male,28.93,1,yes,7138,6991,1029,6915,20176.09930038452,2025-07-24 21:30:50+00,6882a43c2c44263688a12035,6629515d8dd4df4d04ab8885,APPROVED,Not Applicable,2025-07-24T21:23:16.038000Z,2025-07-24T21:34:22.106000Z,2025-07-25T00:40:28.206000Z,2025-07-24T21:34:22.502585Z,667.0,C1FHYQ9H,2079,"Health Insurance, Home Insurance, Life Insurance, Purchase Insurance (e.g. Mobile Phone), Travel Insurance, Vehicle Insurance",55,Female,White,United States,United States,United States,English,No,Full-Time
180,880,6629515d8dd4df4d04ab8885,5,3,9847,19250,19177,3,17043,26,male,27.06,0,yes,2134,5982,898,5915,28923.71678352356,2025-07-24 21:31:46+00,6882a43c2c44263688a12035,6629515d8dd4df4d04ab8885,APPROVED,Not Applicable,2025-07-24T21:23:16.038000Z,2025-07-24T21:34:22.106000Z,2025-07-25T00:40:28.206000Z,2025-07-24T21:34:22.502585Z,667.0,C1FHYQ9H,2079,"Health Insurance, Home Insurance, Life Insurance, Purchase Insurance (e.g. Mobile Phone), Travel Insurance, Vehicle Insurance",55,Female,White,United States,United States,United States,English,No,Full-Time
181,881,6629515d8dd4df4d04ab8885,6,3,16239,4300,4404,3,2711,19,female,25.745,1,no,1693,5784,329,5775,19506.680011749268,2025-07-24 21:32:29+00,6882a43c2c44263688a12035,6629515d8dd4df4d04ab8885,APPROVED,Not Applicable,2025-07-24T21:23:16.038000Z,2025-07-24T21:34:22.106000Z,2025-07-25T00:40:28.206000Z,2025-07-24T21:34:22.502585Z,667.0,C1FHYQ9H,2079,"Health Insurance, Home Insurance, Life Insurance, Purchase Insurance (e.g. Mobile Phone), Travel Insurance, Vehicle Insurance",55,Female,White,United States,United States,United States,English,No,Full-Time
182,882,6629515d8dd4df4d04ab8885,7,3,7656,2400,2434,4,1770,20,male,29.735,0,no,664,618,312,534,15262.038946151733,2025-07-24 21:33:13+00,6882a43c2c44263688a12035,6629515d8dd4df4d04ab8885,APPROVED,Not Applicable,2025-07-24T21:23:16.038000Z,2025-07-24T21:34:22.106000Z,2025-07-25T00:40:28.206000Z,2025-07-24T21:34:22.502585Z,667.0,C1FHYQ9H,2079,"Health Insurance, Home Insurance, Life Insurance, Purchase Insurance (e.g. Mobile Phone), Travel Insurance, Vehicle Insurance",55,Female,White,United States,United States,United States,English,No,Full-Time
183,883,6629515d8dd4df4d04ab8885,8,3,23176,13000,13749,4,14394,57,female,28.785,4,no,646,608,425,435,25107.33914375305,2025-07-24 21:33:52+00,6882a43c2c44263688a12035,6629515d8dd4df4d04ab8885,APPROVED,Not Applicable,2025-07-24T21:23:16.038000Z,2025-07-24T21:34:22.106000Z,2025-07-25T00:40:28.206000Z,2025-07-24T21:34:22.502585Z,667.0,C1FHYQ9H,2079,"Health Insurance, Home Insurance, Life Insurance, Purchase Insurance (e.g. Mobile Phone), Travel Insurance, Vehicle Insurance",55,Female,White,United States,United States,United States,English,No,Full-Time
184,884,5cd6c1197b871a0001b13589,1,1,31190,31190,42710,1,58571,31,female,38.095,1,yes,15862,3830,1211,3634,7553.610801696777,2025-07-24 21:31:46+00,6882a560177dd603c6871bb8,5cd6c1197b871a0001b13589,APPROVED,Not Applicable,2025-07-24T21:28:06.846000Z,2025-07-24T21:34:58.739000Z,2025-07-25T00:40:34.057000Z,2025-07-24T21:34:59.133623Z,412.0,C1FHYQ9H,12412,"Health Insurance, Home Insurance, Life Insurance, Purchase Insurance (e.g. Mobile Phone), Vehicle Insurance",64,Female,White,United States,United States,United States,English,No,Full-Time
185,885,5cd6c1197b871a0001b13589,2,1,39313,39313,40164,1,52591,60,male,32.8,0,yes,12427,5892,1065,5795,6689.16392326355,2025-07-24 21:32:16+00,6882a560177dd603c6871bb8,5cd6c1197b871a0001b13589,APPROVED,Not Applicable,2025-07-24T21:28:06.846000Z,2025-07-24T21:34:58.739000Z,2025-07-25T00:40:34.057000Z,2025-07-24T21:34:59.133623Z,412.0,C1FHYQ9H,12412,"Health Insurance, Home Insurance, Life Insurance, Purchase Insurance (e.g. Mobile Phone), Vehicle Insurance",64,Female,White,United States,United States,United States,English,No,Full-Time
186,886,5cd6c1197b871a0001b13589,3,1,26877,20498,9651,1,6113,31,female,30.495,3,no,3538,10518,523,10505,11757.329940795898,2025-07-24 21:32:48+00,6882a560177dd603c6871bb8,5cd6c1197b871a0001b13589,APPROVED,Not Applicable,2025-07-24T21:28:06.846000Z,2025-07-24T21:34:58.739000Z,2025-07-25T00:40:34.057000Z,2025-07-24T21:34:59.133623Z,412.0,C1FHYQ9H,12412,"Health Insurance, Home Insurance, Life Insurance, Purchase Insurance (e.g. Mobile Phone), Vehicle Insurance",64,Female,White,United States,United States,United States,English,No,Full-Time
187,887,5cd6c1197b871a0001b13589,4,1,16047,16047,10037,1,6552,33,female,36.29,3,no,3485,9693,919,9649,4870.641231536865,2025-07-24 21:33:11+00,6882a560177dd603c6871bb8,5cd6c1197b871a0001b13589,APPROVED,Not Applicable,2025-07-24T21:28:06.846000Z,2025-07-24T21:34:58.739000Z,2025-07-25T00:40:34.057000Z,2025-07-24T21:34:59.133623Z,412.0,C1FHYQ9H,12412,"Health Insurance, Home Insurance, Life Insurance, Purchase Insurance (e.g. Mobile Phone), Vehicle Insurance",64,Female,White,United States,United States,United States,English,No,Full-Time
188,888,5cd6c1197b871a0001b13589,5,1,23267,23267,38827,1,55135,33,female,35.53,0,yes,16309,4454,798,4382,2859.7781658172607,2025-07-24 21:33:25+00,6882a560177dd603c6871bb8,5cd6c1197b871a0001b13589,APPROVED,Not Applicable,2025-07-24T21:28:06.846000Z,2025-07-24T21:34:58.739000Z,2025-07-25T00:40:34.057000Z,2025-07-24T21:34:59.133623Z,412.0,C1FHYQ9H,12412,"Health Insurance, Home Insurance, Life Insurance, Purchase Insurance (e.g. Mobile Phone), Vehicle Insurance",64,Female,White,United States,United States,United States,English,No,Full-Time
189,889,5cd6c1197b871a0001b13589,6,1,31290,31290,30586,1,38999,44,male,30.2,2,yes,8413,6620,804,6571,3602.710962295532,2025-07-24 21:33:42+00,6882a560177dd603c6871bb8,5cd6c1197b871a0001b13589,APPROVED,Not Applicable,2025-07-24T21:28:06.846000Z,2025-07-24T21:34:58.739000Z,2025-07-25T00:40:34.057000Z,2025-07-24T21:34:59.133623Z,412.0,C1FHYQ9H,12412,"Health Insurance, Home Insurance, Life Insurance, Purchase Insurance (e.g. Mobile Phone), Vehicle Insurance",64,Female,White,United States,United States,United States,English,No,Full-Time
